Distance (µm),Cr Wt%,Mn Wt%,Fe Wt%,Pb Wt%,Ni Wt%,
0.275751565731096,4.202477,1.89557,86.66678,6.975945,0.259227,
0.27604275006661,8.29345,0,89.75794,0.246707,1.7019,
0.276333934402123,0.582089,2.582722,93.40778,3.427409,0,
0.276625118737636,8.101726,0,86.93351,4.964768,0,
0.276916303073149,16.28412,0,78.54897,4.773373,0.39354,
0.277207487408663,5.105765,0,85.15406,9.740173,0,
0.277498671744176,5.783633,0.623452,93.59292,0,0,
0.277789856079689,7.190477,0,91.23172,1.5778,0,
0.278081040415203,6.916787,0,85.79286,7.290352,0,
0.278372224750716,11.54599,0.697416,84.09081,0.191149,3.474637,
0.278663409086229,11.02322,0.226543,88.75024,0,0,
0.278954593421743,8.523358,2.273838,89.2028,0,0,
0.279245777757256,12.37215,0,85.01254,2.615315,0,
0.279536962092769,3.351557,1.037909,89.83071,5.779825,0,
0.279828146428282,6.657037,2.287301,86.06929,4.986375,0,
0.280119330763796,6.000505,3.810106,87.2474,2.034721,0.907269,
0.280410515099309,5.720315,0,93.83826,0,0.441424,
0.280701699434822,6.590926,0,87.07216,6.336914,0,
0.280992883770336,5.127872,0,91.47856,3.393566,0,
0.281284068105849,3.363153,0.734868,95.15855,0.743435,0,
0.281575252441362,8.664464,0.953975,89.16026,0.076225,1.145082,
0.281866436776876,11.20219,1.12082,84.62204,0,3.054942,
0.282157621112389,7.171082,0.620228,92.20869,0,0,
0.282448805447902,2.048218,1.98344,95.69513,0.273216,0,
0.282739989783416,5.295562,1.802351,87.42826,5.473826,0,
0.283031174118929,4.310461,0,87.90219,7.787346,0,
0.283322358454442,6.166129,0,91.49712,2.336758,0,
0.283613542789955,0,0,96.17812,3.568447,0.253438,
0.283904727125469,2.023687,2.933421,93.72597,1.316928,0,
0.284195911460982,8.101094,0.272248,91.15632,0,0.470339,
0.284487095796495,3.481673,4.288426,88.35126,2.943892,0.934755,
0.284778280132009,3.511662,1.505912,88.06605,6.916375,0,
0.285069464467522,8.86726,2.578012,82.92976,3.127013,2.497954,
0.285360648803035,5.516334,0,91.76941,1.672664,1.041593,
0.285651833138548,10.2755,0,88.26566,0,1.458832,
0.285943017474062,4.538557,0.062637,95.22262,0.176191,0,
0.286234201809575,11.49355,0,81.109,7.397442,0,
0.286525386145088,6.999217,0,93.00079,0,0,
0.286816570480602,5.322529,0,91.80704,0,2.870436,
0.287107754816115,5.408367,0.777211,93.81442,0,0,
0.287398939151628,4.410819,2.963,86.44609,5.809617,0.370471,
0.287690123487142,6.670805,2.069271,91.25993,0,0,
0.287981307822655,2.50879,2.717357,94.64562,0,0.12823,
0.288272492158168,9.175028,0,88.50448,2.320493,0,
0.288563676493681,4.410873,0.920818,90.62122,4.047084,0,
0.288854860829195,3.505204,1.575979,90.90163,4.017187,0,
0.289146045164708,9.535099,1.160613,86.03002,0,3.274266,
0.289437229500221,5.655671,0,91.25699,1.627403,1.459936,
0.289728413835735,6.029356,5.575475,88.39517,0,0,
0.290019598171248,6.863462,0,87.65749,0,5.479044,
0.290310782506761,1.22928,6.128091,91.10617,1.536462,0,
0.290601966842275,7.950203,6.057865,82.86299,3.128939,0,
0.290893151177788,9.662841,1.515077,87.67273,0,1.149354,
